date,transID,quantity,type,price,clientName,stationName,transactionType,transactionFor,journalTransactionID
2012-03-26 04:10:31,2454285174,42,Ballistic Control System II,784948.00,Zaha Leonardi,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654910510
2012-03-26 04:09:37,2454284740,1,10MN MicroWarpdrive II,2146999.00,Shivasie,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654908237
2012-03-26 04:09:23,2454284615,8888,Mechanical Parts,6299.74,Industrious Money,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5654907768
2012-03-26 04:09:06,2454284457,4,Ballistic Control System II,784948.00,Kyrq Hksupermeow,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654907101
2012-03-26 04:08:40,2454284234,1,Ballistic Control System II,784948.63,Jury Foxx,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654906143
2012-03-26 04:08:36,2454284197,2,Ballistic Control System II,784948.00,GG wp,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654905998
2012-03-26 04:07:34,2454283635,2,Magnetic Field Stabilizer II,889498.00,Annihilatus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654903761
2012-03-26 04:06:46,2454283213,1,Armor Explosive Hardener II,1489998.00,Odoya,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654901994
2012-03-26 04:06:42,2454283168,1,Energized Adaptive Nano Membrane II,957977.00,Marcus Shepard Crichton,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654901804
2012-03-26 04:06:38,2454283129,1,10MN MicroWarpdrive II,2146999.00,GharretMcneil,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654901635
2012-03-26 04:05:28,2454282524,3,Energized Adaptive Nano Membrane II,957977.00,Lamia Spike,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654898388
2012-03-26 04:05:03,2454282292,5642,Coolant,7990.00,Aker Krane,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Corporation,5654897176
2012-03-26 04:04:34,2454281999,1,Ishkur,22199988.00,Dante Orlenard,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654895994
2012-03-26 04:02:55,2454281136,2,Armor Explosive Hardener II,1489998.00,Marcus Shepard Crichton,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654892369
2012-03-26 04:01:38,2454280478,1,Energized Adaptive Nano Membrane II,957997.98,Odoya,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654889662
2012-03-26 04:01:25,2454280345,1,Energized Adaptive Nano Membrane II,957997.98,Odoya,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654889117
2012-03-26 03:59:44,2454279408,1,10MN MicroWarpdrive II,2146999.00,Nina Lowel,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654884243
2012-03-26 03:58:57,2454278950,2,Ballistic Control System II,784948.00,Nina Lowel,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654882475
2012-03-26 03:58:44,2454278813,3,Magnetic Field Stabilizer II,889498.00,Seryaah Pendaris,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654881978
2012-03-26 03:58:17,2454278523,1,Energized Adaptive Nano Membrane II,957977.00,Malice Uberdman,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654880882
2012-03-26 03:58:14,2454278494,10,Magnetic Field Stabilizer II,889498.00,VValrus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654880780
2012-03-26 03:56:05,2454277320,1,10MN MicroWarpdrive II,2146999.00,Talis Mahn,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654875878
2012-03-26 03:55:59,2454277262,4,Magnetic Field Stabilizer II,889498.00,Luichi Okura,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654875632
2012-03-26 03:54:45,2454276700,2,Magnetic Field Stabilizer II,889498.00,Talis Mahn,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654872311
2012-03-26 03:53:29,2454276019,4,Ballistic Control System II,784948.00,Deja Fatale,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654869440
2012-03-26 03:50:47,2454274667,8,Magnetic Field Stabilizer II,889498.00,VValrus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654863495
2012-03-26 03:50:46,2454274658,1,Armor Explosive Hardener II,1489998.00,rigsaw,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654863453
2012-03-26 03:49:24,2454273974,2,10MN MicroWarpdrive II,2146999.00,Sergey Po,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654859642
2012-03-26 03:48:52,2454273734,2,Magnetic Field Stabilizer II,889498.00,bryce Aivo,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654858545
2012-03-26 03:48:31,2454273565,1,Nemesis,20887110.00,Urchent,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654857812
2012-03-26 03:47:59,2454273354,1,Magnetic Field Stabilizer II,889498.00,ScottChen,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654856797
2012-03-26 03:47:15,2454272993,2,Magnetic Field Stabilizer II,889498.00,Suittam,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654855239
2012-03-26 03:45:42,2454272242,1,Wolf,29249996.00,Paidia,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654851708
2012-03-26 03:45:32,2454272143,1,10MN MicroWarpdrive II,2146999.00,Suittam,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654851012
2012-03-26 03:45:15,2454271989,3,Ballistic Control System II,784948.00,Sugar Pant's,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654850019
2012-03-26 03:44:05,2454271305,6,Neutron Blaster Cannon II,4149825.00,Suittam,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654847127
2012-03-26 03:43:58,2454271236,1,Neutron Blaster Cannon II,4353228.00,Suittam,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654846826
2012-03-26 03:43:54,2454271191,1,Neutron Blaster Cannon II,4353228.00,Suittam,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654846627
2012-03-26 03:43:33,2454270999,2,Magnetic Field Stabilizer II,889498.00,Sreth,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654845821
2012-03-26 03:43:03,2454270768,5,EM Ward Field II,1089871.00,Sergey Po,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654844822
2012-03-26 03:41:50,2454270100,82,Heavy Missile Launcher II,924981.83,WanderingNomad,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654842046
2012-03-26 03:38:36,2454268644,10,Magnetic Field Stabilizer II,889498.00,Jin Jemai,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654834746
2012-03-26 03:38:12,2454268469,6,Heavy Missile Launcher II,922999.00,Gotlag,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654833957
2012-03-26 03:36:41,2454267795,2,Ballistic Control System II,784948.00,Anna Comnenus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654831118
2012-03-26 03:36:18,2454267588,1,Nemesis,20897465.65,Valerius Regulus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654830268
2012-03-26 03:35:10,2454266984,186,Adaptive Invulnerability Field II,1100002.04,Vil Mulah,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654826766
2012-03-26 03:35:03,2454266942,3,EM Ward Field II,1089871.00,Jin Jemai,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654826558
2012-03-26 03:34:56,2454266879,1,Ballistic Control System II,784948.00,San Qing,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654826295
2012-03-26 03:34:14,2454266538,3,Ballistic Control System II,784948.00,Kaark Hardblow,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654824877
2012-03-26 03:33:52,2454266357,113,Adaptive Invulnerability Field II,1100002.06,Avohab,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654824145
2012-03-26 03:33:42,2454266261,158,Adaptive Invulnerability Field II,1100003.00,Dane Shopkeep,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654823737
2012-03-26 03:33:18,2454266047,1,10MN MicroWarpdrive II,2146999.00,Niakri S,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654822792
2012-03-26 03:33:03,2454265906,10,Ballistic Control System II,784948.00,Jin Jemai,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654822210
2012-03-26 03:32:51,2454265798,2,Magnetic Field Stabilizer II,889498.00,sabastyian,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654821752
2012-03-26 03:32:39,2454265690,2,Magnetic Field Stabilizer II,889498.00,Niakri S,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654821303
2012-03-26 03:32:15,2454265507,8,Neutron Blaster Cannon II,4149825.00,Niakri S,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654820468
2012-03-26 03:31:50,2454265320,4,Ballistic Control System II,784948.00,Naum Komsa,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654819626
2012-03-26 03:31:44,2454265255,1,Magnetic Field Stabilizer II,889498.00,PerfectTarget,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654819358
2012-03-26 03:31:39,2454265233,8,Neutron Blaster Cannon II,4149825.93,Valea Silpha,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654819259
2012-03-26 03:30:57,2454264877,23,Adaptive Invulnerability Field II,1110000.00,Buzh,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654817638
2012-03-26 03:30:46,2454264778,10,Ballistic Control System II,784948.00,Jin Jemai,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654817046
2012-03-26 03:29:23,2454264077,2,Gyrostabilizer II,839979.00,BamBam Chaos,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654813324
2012-03-26 03:29:18,2454264038,2,Magnetic Field Stabilizer II,889498.00,Watches Youpee,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654813156
2012-03-26 03:29:17,2454264028,1,10MN MicroWarpdrive II,2148999.98,Elysium Scharfschutze,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654813113
2012-03-26 03:28:32,2454263638,1,10MN MicroWarpdrive II,2146999.00,Leoxis,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654811508
2012-03-26 03:27:30,2454263131,155,Stasis Webifier II,917025.13,Lady Godwynn,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654809332
2012-03-26 03:27:27,2454263088,2,Ballistic Control System II,784948.00,Araya Nila,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654809145
2012-03-26 03:27:18,2454263022,6,Stasis Webifier II,917025.15,Axl Rapture,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654808861
2012-03-26 03:27:00,2454262894,2,Gyrostabilizer II,839979.00,Captain Immy,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654808306
2012-03-26 03:26:58,2454262880,5,Magnetic Field Stabilizer II,889498.00,Jin Jemai,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654808247
2012-03-26 03:26:55,2454262859,10,Armor Explosive Hardener II,1489998.00,Urchent,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654808149
2012-03-26 03:26:52,2454262835,1,Gyrostabilizer II,839979.00,Markus Vorenus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654808034
2012-03-26 03:26:50,2454262823,109,Stasis Webifier II,917025.17,Gregory Brunswick,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654807986
2012-03-26 03:26:29,2454262663,3,Ballistic Control System II,784948.00,Gumbumper,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654807293
2012-03-26 03:26:27,2454262642,60,Stasis Webifier II,917025.18,Vangaril,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654807209
2012-03-26 03:26:00,2454262437,1,10MN MicroWarpdrive II,2146999.00,Billium,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654806296
2012-03-26 03:25:46,2454262326,13,Tracking Enhancer II,769153.02,Brian Petersberg,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654805651
2012-03-26 03:25:24,2454262134,147,Tracking Enhancer II,769281.02,Asura07,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654804294
2012-03-26 03:24:35,2454261712,74,Warp Disruptor II,1122633.30,Corina Reinhardt,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654802394
2012-03-26 03:24:13,2454261502,133,Warp Disruptor II,1122633.37,Brian Petersberg,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654801600
2012-03-26 03:23:47,2454261261,59,Warp Disruptor II,1122634.24,TraderDog,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654800676
2012-03-26 03:23:39,2454261177,93,Warp Disruptor II,1122634.35,Salgiel Sarimachiel,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654800372
2012-03-26 03:23:30,2454261088,21,Warp Scrambler II,987006.20,Odd Beamwalker,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654800002
2012-03-26 03:23:19,2454261001,2,Gyrostabilizer II,839979.00,Elvis Preslie,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654799703
2012-03-26 03:23:17,2454260972,10,Warp Scrambler II,987006.22,Gustave Surprenant,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654799593
2012-03-26 03:23:08,2454260895,88,Warp Scrambler II,987006.26,Liselle Panala,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654799280
2012-03-26 03:23:01,2454260831,101,Warp Scrambler II,987006.27,Mr Fisherman,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654799038
2012-03-26 03:22:55,2454260777,3,Ballistic Control System II,784948.00,Grevinar Chamdar,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654798827
2012-03-26 03:22:25,2454260549,7,Heavy Missile Launcher II,922999.00,Grevinar Chamdar,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654797863
2012-03-26 03:22:16,2454260458,2,Ballistic Control System II,784948.00,Hananamitl,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654797484
2012-03-26 03:21:38,2454260127,1,Armor Explosive Hardener II,1489998.00,MrTidd,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654796101
2012-03-26 03:21:35,2454260106,391,Warp Disruptor II,1133026.00,Noghri Ki,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654795995
2012-03-26 03:20:49,2454259712,67,1MN Afterburner II,886040.52,Onan Wankus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654794043
2012-03-26 03:20:43,2454259662,1,1MN Afterburner II,896041.06,Allianis Enaka,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654793781
2012-03-26 03:20:40,2454259637,5,Heavy Missile Launcher II,922999.00,Gumbumper,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654793646
2012-03-26 03:20:36,2454259594,36,1MN Afterburner II,896041.12,Phunkaos,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654793287
2012-03-26 03:20:22,2454259482,30,1MN Afterburner II,900000.00,Will Wrecker,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654792448
2012-03-26 03:20:15,2454259437,55,1MN Afterburner II,900000.01,Bommel Nett,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654792104
2012-03-26 03:20:09,2454259391,11,1MN Afterburner II,900001.00,Riordan Parnell,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654791887
2012-03-26 03:20:03,2454259357,34,1MN Afterburner II,900001.03,Sad Marvin,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654791680
2012-03-26 03:19:14,2454258950,2,Ballistic Control System II,784948.00,eeeBs,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654789903
2012-03-26 03:19:13,2454258942,4,1MN Afterburner II,900001.11,Gregory Brunswick,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654789867
2012-03-26 03:19:09,2454258919,1,Magnetic Field Stabilizer II,889498.00,God Hiimself,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654789774
2012-03-26 03:19:01,2454258844,50,1MN Afterburner II,900001.13,Lunar Wolf Saisima,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654789461
2012-03-26 03:18:55,2454258788,47,1MN Afterburner II,900001.14,Jason Marusic,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654789242
2012-03-26 03:18:49,2454258727,45,1MN Afterburner II,900001.20,Odd Beamwalker,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654789020
2012-03-26 03:18:18,2454258417,2,10MN Afterburner II,1060001.17,T1nyTradingMan,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654787743
2012-03-26 03:18:16,2454258398,2,Gyrostabilizer II,839979.00,Shawn Lightbeard,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654787673
2012-03-26 03:18:12,2454258356,8,Neutron Blaster Cannon II,4149825.00,Merphi,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654787487
2012-03-26 03:17:46,2454258149,8,Neutron Blaster Cannon II,4149825.00,SaLeMoN,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654786591
2012-03-26 03:17:31,2454258000,1,Energized Adaptive Nano Membrane II,957977.95,Tonanin,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654785973
2012-03-26 03:17:24,2454257932,1,Wolf,29249996.00,Shawn Lightbeard,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654785663
2012-03-26 03:17:05,2454257755,2,Gyrostabilizer II,839979.00,Kaark Hardblow,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654784889
2012-03-26 02:52:20,2454243705,1,Armor Explosive Hardener II,1489999.00,Pithlits,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654722623
2012-03-26 02:41:04,2454237234,1,Armor Explosive Hardener II,1489999.00,Eisen Wille,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654694569
2012-03-26 02:18:46,2454224772,1,Armor Explosive Hardener II,1489999.00,Velvetine Darkness,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654637875
2012-03-26 02:16:05,2454223251,1,Armor Explosive Hardener II,1489999.00,Kai Lae,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654631682
2012-03-26 02:06:58,2454217997,6,Heavy Missile Launcher II,924980.00,Tyche Gamma,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654608056
2012-03-26 02:03:18,2454215834,1,Armor Explosive Hardener II,1489999.00,Red Wyrm,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654598113
2012-03-26 01:49:20,2454207286,1,Armor Explosive Hardener II,1489999.00,love rat,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654560388
2012-03-26 01:49:12,2454207207,1,Armor Explosive Hardener II,1489999.00,xxArchangelxx,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654560057
2012-03-26 01:48:33,2454206844,4,Armor Explosive Hardener II,1489999.00,hansie slim,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654558529
2012-03-26 01:41:16,2454202375,1,Armor Explosive Hardener II,1489999.00,Demonic72,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654539319
2012-03-26 01:40:45,2454202075,1,Armor Explosive Hardener II,1489999.00,Huzfelt,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654537895
2012-03-26 01:26:18,2454193617,10,Armor Explosive Hardener II,1489999.00,Poetic Stanziel,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654499794
2012-03-26 01:20:12,2454190366,1,Armor Explosive Hardener II,1489999.00,F4bske,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654483171
2012-03-26 01:10:20,2454184244,18,Heavy Missile Launcher II,924981.00,downtherabbithole,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654455885
2012-03-26 01:04:49,2454180961,3,Heavy Missile Launcher II,924981.00,Neonode II,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654440822
2012-03-26 00:48:46,2454171560,1,Armor Explosive Hardener II,1489999.00,dorenalia,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654396883
2012-03-26 00:46:40,2454170248,1,Armor Explosive Hardener II,1489999.00,Dasani Waters,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654391420
2012-03-26 00:43:29,2454168285,34,1MN MicroWarpdrive II,1799998.00,Lysenda,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654382142
2012-03-26 00:38:15,2454165295,1,Armor Explosive Hardener II,1489999.00,gzr hawnsail,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654368182
2012-03-26 00:32:41,2454162010,1,1MN MicroWarpdrive II,1799998.00,Ju Man'ji,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654352972
2012-03-26 00:31:25,2454161137,7,Heavy Missile Launcher II,924981.00,sethikar,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654349352
2012-03-26 00:29:32,2454159825,67,Neutron Blaster Cannon II,4149804.00,Dinara Falorn,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654342828
2012-03-26 00:28:16,2454159009,3,Heavy Missile Launcher II,924981.00,Hans Arienth,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654339453
2012-03-26 00:26:49,2454158160,3,Heavy Missile Launcher II,924981.00,Ballrok,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5654335783
2012-03-24 02:16:37,2452053338,1,Armor Explosive Hardener II,1491110.00,Pheonix Fawker,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5644795264
2012-03-24 02:10:12,2452049288,1,Armor Explosive Hardener II,1491110.00,Dark Alternate,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5644777122
2012-03-24 02:00:03,2452043199,1,Armor Explosive Hardener II,1491110.00,LaserzPewPew,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5644749123
2012-03-24 01:50:48,2452037874,1,Armor Explosive Hardener II,1491110.00,reborn n52,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5644724811
2012-03-24 01:42:49,2452033117,2,Armor Explosive Hardener II,1491110.00,Astrid Bjornsdottir,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5644703586
2012-03-24 01:42:02,2452032672,1,Armor Explosive Hardener II,1491110.00,reborn n52,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5644701600
2012-03-24 01:38:28,2452030454,1,Armor Explosive Hardener II,1491110.00,Alaskan Hunter,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5644690854
2012-03-24 01:34:09,2452027824,1,Armor Explosive Hardener II,1492999.97,Moratok,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5644678754
2012-03-24 01:14:09,2452015623,5,Armor Explosive Hardener II,1491110.00,Ihate allthings,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5644622763
2012-03-24 01:01:34,2452006971,10,Armor Explosive Hardener II,1491110.00,Ski Kyle,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5644584614
2012-03-24 01:01:27,2452006901,1,Armor Explosive Hardener II,1491110.00,VioletRay,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5644584305
2012-03-24 00:56:28,2452003683,1,Armor Explosive Hardener II,1491110.00,GanRin,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5644569241
2012-03-24 00:52:27,2452000958,1,Armor Explosive Hardener II,1491110.00,Kari Byron,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5644556639
2012-03-24 00:35:50,2451990367,1,Armor Explosive Hardener II,1491110.00,Immortal Leviathan,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5644506908
2012-03-24 00:34:26,2451989518,1,Armor Explosive Hardener II,1491110.00,Annfrank mute,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5644502778
2012-03-22 17:20:04,2450757566,6,Heavy Missile Launcher II,938999.00,lucasmxavier,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5638839632
2012-03-22 17:19:35,2450757178,6,Heavy Missile Launcher II,938999.00,Xano Zong,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5638838097
2012-03-22 17:15:12,2450753500,43,Heavy Missile Launcher II,938999.00,Ambi Abit,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5638821763
2012-03-22 17:03:55,2450744369,5,Heavy Missile Launcher II,938999.00,Innoix,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5638780787
2012-03-22 17:02:54,2450743554,7,Heavy Missile Launcher II,938999.00,Max Pleiades,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5638777444
2012-03-22 17:01:27,2450742317,6,Heavy Missile Launcher II,938999.00,fireranger danger,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5638771069
2012-03-22 16:41:28,2450726560,6,Heavy Missile Launcher II,938999.00,Yan Shao,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5638699132
